city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Ridgeland,MS,Mississippi,United States,South,2021,2862520,24194,32.4198,-90.1485,25,758603c1-e119-4fa6-ae17-9f7d83d589e0,95c0459d-4d06-4af0-9f2e-e6212c8d5da4,33.1,24.69,20.67,10.1,0,21.11,0,0,0,0,10.04,0,4.56,14.41,36.96,47.7,0,41.97,0,21.83,22,331.2,113.2,small,,,,,,2021-02-25T23:01:00Z,MS_Ridgeland_v21.1.csv
Ridgeland,MS,Mississippi,United States,South,2022,2862520,24330,32.4198,-90.1485,25,758603c1-e119-4fa6-ae17-9f7d83d589e0,d5139654-2ad6-4694-9f8d-5cb6e3a16787,34.1,26.9,21.44,10.03,0,22.4,0,0,0,1.54,10.04,0,4.84,14.41,37.97,48.25,0,42.77,0,22.52,23,331,111.8,small,,,,,,2022-01-23T20:32:00Z,MS_Ridgeland_v22.1.csv
Ridgeland,MS,Mississippi,United States,South,2023,2862520,24618,32.4198,-90.1485,25,758603c1-e119-4fa6-ae17-9f7d83d589e0,cc30ca27-2d63-423e-bece-916839dbb11a,33.77,26.71,20.96,10.03,0,22.11,0,0,0,1.54,10.04,0,4.84,14.41,38.06,48.25,0,42.82,0,22.4,22,330.3,111.9,small,,,,,,2023-04-02T21:43:00Z,MS_Ridgeland_v23.1.csv
Ridgeland,MS,Mississippi,United States,South,2023,2862520,24618,32.4198,-90.1485,25,758603c1-e119-4fa6-ae17-9f7d83d589e0,19847115-7582-472c-a7dd-9ebcbaf89de4,33.77,26.72,20.96,10.03,0,22.11,0,0,16.19,1.54,10.04,0,7.87,14.41,38.06,48.25,0,42.82,0,23.11,23,331.1,112.2,small,,,,,,2023-08-19T08:22:00Z,MS_Ridgeland_v23.2.csv
Ridgeland,MS,Mississippi,United States,South,2023,2862520,24618,32.4198,-90.1485,25,758603c1-e119-4fa6-ae17-9f7d83d589e0,9b5bf52b-4c82-40b0-8bfd-0cf9fd1388fa,33.82,26.77,20.96,10.61,0,22.21,0,0,16.19,1.54,10.04,0,7.87,14.41,38.13,48.22,0,42.84,0,23.15,23,331.1,112.2,small,,,,,,2023-12-05T08:25:00Z,MS_Ridgeland_v23.3.csv
Ridgeland,MS,Mississippi,United States,South,2024,2862520,24618,32.4198,-90.1485,25,758603c1-e119-4fa6-ae17-9f7d83d589e0,ad83d64d-9422-439a-8db8-4065d69686ad,34.55,29.1,15.71,10.61,0,20.93,0,0,16.19,1.54,10.04,0,7.87,44.8,39.12,47.77,0,43.16,0,28.4,28,322.6,112.2,small,,,,,,2024-03-12T09:14:00Z,MS_Ridgeland_v24.1.csv
Southaven,MS,Mississippi,United States,South,2018,2869280,52434,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,3fa18dba-8b1d-4a3d-ba78-754ca4029c77,38.77,27.88,31.12,0,0,29.5,0,0,36.63,9.22,10.27,0,19.66,18.06,25.4,0,0,25.4,0,26.08,26,490.5,161.9,medium,,,,,,2018-02-02T12:16:00Z,MS_Southaven_v18.1.csv
Southaven,MS,Mississippi,United States,South,2019,2869280,53274,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,283fe89a-4033-4ad1-b602-a4fe14901551,40.44,26.91,30.06,0,0,28.49,0,11.25,34.14,1.29,6.1,0,14.78,14.14,39.64,0,0,39.64,0,26.81,27,488.8,168.7,medium,,,,,,2019-02-15T07:49:00Z,MS_Southaven_v19.1.csv
Southaven,MS,Mississippi,United States,South,2020,2869280,54152,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,151d1d85-79d0-4951-8848-dd83adbafa12,40.06,27.75,31.37,0,0,29.56,0,12.62,34.69,0,16.33,0,22.33,12.67,47.48,0,0,47.48,0,29.89,30,506.6,170.4,medium,,,,,,2020-02-21T11:06:00Z,MS_Southaven_v20.1.csv
Southaven,MS,Mississippi,United States,South,2021,2869280,55026,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,0261afad-7887-40f8-a801-7be05d8decdc,39.92,27.74,31.48,25.52,0,29.1,13.7,5.88,34.82,0,20.76,0,20.64,12.67,48.31,0,0,48.31,0,29.51,30,513.2,171.5,medium,,,,,,2021-02-25T23:01:00Z,MS_Southaven_v21.1.csv
Southaven,MS,Mississippi,United States,South,2022,2869280,54141,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,e5c0e918-42b2-477c-9577-e303111f7d35,42.44,29.32,35.03,33.1,0,32.29,13.7,5.88,40.9,0,23.28,0,23.1,12.67,49.71,0,0,49.71,0,31.53,32,530.7,171,medium,,,,,,2022-01-23T20:32:00Z,MS_Southaven_v22.1.csv
Southaven,MS,Mississippi,United States,South,2023,2869280,54908,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,b536e64f-eae2-4a00-b3fa-9826e3799261,39.85,26.79,30.92,33.1,0,29.39,13.7,5.88,28.2,0,18.6,0,18.16,6.16,47.32,0,0,47.32,0,27.66,28,537.3,174,medium,,,,,,2023-04-02T21:43:00Z,MS_Southaven_v23.1.csv
Southaven,MS,Mississippi,United States,South,2023,2869280,54908,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,ad8928a6-572b-420f-a223-0c64870687a1,35.27,23.94,26.8,33.1,0,26.34,13.7,5.88,28.2,0,19.31,0,18.39,6.16,44.27,0,0,44.27,0,25.65,26,531.4,183.5,medium,,,,,,2023-08-19T08:22:00Z,MS_Southaven_v23.2.csv
Southaven,MS,Mississippi,United States,South,2023,2869280,54908,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,095fb7fc-6dd7-4dad-a49d-c9c9ae6fad60,35.3,23.99,26.79,33.1,0,26.35,13.7,5.88,28.2,14.96,19.31,0,17.99,6.16,44.3,0,0,44.3,0,25.57,26,520.6,183.5,medium,,,,,,2023-12-05T08:25:00Z,MS_Southaven_v23.3.csv
Southaven,MS,Mississippi,United States,South,2024,2869280,54908,34.951,-89.9777,25,2d522df0-b7ab-47f1-b7c9-51e117cbaad7,f342edc0-f847-4bb8-aa60-a3f576ccf90c,35.3,23.99,26.77,33.1,0,26.35,13.7,5.88,28.2,15.06,19.31,0,18,6.75,44.3,0,0,44.3,0,25.67,26,525.1,183.5,medium,,,,,,2024-03-12T09:14:00Z,MS_Southaven_v24.1.csv
Starkville,MS,Mississippi,United States,South,2021,2870240,25495,33.4588,-88.8327,25,d95d491b-1799-4824-8954-cc887f5d771c,e44c7093-40ac-4f6f-8bd9-0f7e8ab96dbe,32.86,28.93,26.59,16.14,47.46,30.54,0.68,0,30.43,5.02,31.31,0,19.4,0,37.93,29.77,14.75,29.28,0,27.58,28,256.4,97.7,small,,,,,,2021-10-18T11:11:00Z,MS_Starkville_v21.1.csv
Starkville,MS,Mississippi,United States,South,2022,2870240,24578,33.4588,-88.8327,25,d95d491b-1799-4824-8954-cc887f5d771c,8227772f-7e46-4635-8a6d-9ebdbfc10687,32.86,28.93,26.59,16.14,47.46,30.54,0.68,0,30.43,5.02,27.7,0,18.2,0,37.93,29.77,14.75,29.28,0,27.24,27,256.4,97.7,small,,,,,,2022-01-23T20:32:00Z,MS_Starkville_v22.1.csv
Starkville,MS,Mississippi,United States,South,2023,2870240,24274,33.4588,-88.8327,25,d95d491b-1799-4824-8954-cc887f5d771c,533d9fe3-49f8-4606-8a4e-2ce3e6728c1c,33.38,28.68,26.8,15.96,47.9,30.59,0.68,0,30.48,5.16,21.48,0,16.16,0,38.77,29.61,16.53,30,0,26.94,27,257.1,94.1,small,,,,,,2023-04-02T21:43:00Z,MS_Starkville_v23.1.csv
Starkville,MS,Mississippi,United States,South,2023,2870240,24274,33.4588,-88.8327,25,d95d491b-1799-4824-8954-cc887f5d771c,0849076d-9ae3-4d50-9412-7c3fa9723518,33.38,28.68,26.8,15.96,47.9,30.59,15.68,0,30.48,5.16,21.48,0,20.16,0,38.77,29.61,16.53,30,0,28.08,28,257.1,94.1,small,,,,,,2023-08-19T08:22:00Z,MS_Starkville_v23.2.csv
Starkville,MS,Mississippi,United States,South,2023,2870240,24274,33.4588,-88.8327,25,d95d491b-1799-4824-8954-cc887f5d771c,a71550fd-e829-44d8-8315-20b76b8cac62,32.19,27.94,26.06,15.96,47.9,30.08,16,0,25.61,4.96,21.22,23.71,19.64,0,36.16,29.61,16.53,28.96,0,27.31,27,251.2,99.8,small,,,,,,2023-12-05T08:25:00Z,MS_Starkville_v23.3.csv
Starkville,MS,Mississippi,United States,South,2024,2870240,24274,33.4588,-88.8327,25,d95d491b-1799-4824-8954-cc887f5d771c,1f859e89-7d7d-41cf-9981-b914432818bb,31.97,27.75,25.81,15.96,47.9,29.92,16,0,25.61,5.7,23.45,23.71,20.35,32.84,35.51,29.73,15.38,28.45,0,28.29,28,252,97.7,small,,,,,,2024-03-12T09:14:00Z,MS_Starkville_v24.1.csv
Sumrall,MS,Mississippi,United States,South,2024,2871560,2194,31.417,-89.5418,25,478d1732-195c-46da-80b8-746d4a82fdb2,1628587d-232f-47a0-bffb-343ba8f3c981,45.08,43.46,36.67,0,0,40.07,0,0,0,0,0,0,,19.42,21.48,53.18,0,36.27,0,35.58,36,48.1,15.1,small,,,,,,2024-03-20T17:10:00Z,MS_Sumrall_v24.1.csv
Tupelo,MS,Mississippi,United States,South,2018,2874840,38321,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,b2e82045-1a3a-41a8-bc05-715596297d72,62.07,41.3,44.21,0,0,42.76,0,0,2.86,12.57,31.62,0,17.7,1.82,25.46,0,0,25.46,37.1,31.06,31,604.5,219.5,small,,,,,,2018-02-02T12:16:00Z,MS_Tupelo_v18.1.csv
Tupelo,MS,Mississippi,United States,South,2019,2874840,38270,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,86f74de6-6669-43c4-82db-88dcfa2e8f68,61.82,42.57,39.21,0,0,40.89,0,0,2.86,11.83,31.94,30.95,20.55,15.71,35.41,0,0,35.41,30.72,33.84,34,595.2,225.7,small,,,,,,2019-02-15T07:49:00Z,MS_Tupelo_v19.1.csv
Tupelo,MS,Mississippi,United States,South,2020,2874840,38271,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,6fd8059a-a285-4eea-9aed-e1886f1deee8,61.84,41.83,38.93,0,0,40.38,0,0,2.86,11.83,31.79,30.95,20.49,15.71,38.49,0,0,38.49,30.74,34.19,34,608.4,229,small,,,,,,2020-02-21T11:06:00Z,MS_Tupelo_v20.1.csv
Tupelo,MS,Mississippi,United States,South,2021,2874840,38251,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,08f50ee8-9d16-418d-ada2-8bc6d1f995b8,61.85,42.14,38.87,0,0,40.51,0,0,2.86,11.83,31.79,30.95,20.49,15.91,39,0,0,39,30.74,34.33,34,607.9,229.3,small,,,,,,2021-02-25T23:01:00Z,MS_Tupelo_v21.1.csv
Tupelo,MS,Mississippi,United States,South,2022,2874840,37872,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,2c98dcfa-abd3-4978-9c46-5ecb406e91e8,61.85,42.14,38.87,0,0,40.51,0,0,2.86,11.83,31.79,30.95,20.49,15.91,39,0,0,39,30.74,34.33,34,608.3,229.3,small,,,,,,2022-01-23T20:32:00Z,MS_Tupelo_v22.1.csv
Tupelo,MS,Mississippi,United States,South,2023,2874840,37939,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,9b559b35-97dd-4943-8a0f-afb556080449,44.76,30.59,26.59,0,0,28.59,11.96,32.81,2.86,10.87,37.43,30.95,21.33,15.21,26.61,0,0,26.61,32.29,27.81,28,590.7,264.4,small,,,,,,2023-04-02T21:43:00Z,MS_Tupelo_v23.1.csv
Tupelo,MS,Mississippi,United States,South,2023,2874840,37939,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,f5191b41-1c11-4801-9ed3-229d946e5c6d,44.72,30.64,29.45,0,0,30.05,11.01,32.81,3.29,17.36,37.43,30.95,21.88,21.63,25.51,0,0,25.51,32.29,29.01,29,587.8,266.1,small,,,,,,2023-08-19T08:22:00Z,MS_Tupelo_v23.2.csv
Tupelo,MS,Mississippi,United States,South,2023,2874840,37939,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,c08f59af-b6ce-433d-8392-17b9f064f68e,44.28,30.59,29.45,0,0,30.02,11.01,32.81,3.29,17.36,37.43,30.95,21.88,21.63,25.51,0,0,25.51,32.29,28.94,29,585.8,268.2,small,,,,,,2023-12-05T08:25:00Z,MS_Tupelo_v23.3.csv
Tupelo,MS,Mississippi,United States,South,2024,2874840,37939,34.2706,-88.7325,25,7c11bd3c-13bc-42e3-813c-11f8f9cea102,1b405961-0fa6-4526-8e8a-4985013114d1,44.28,30.59,29.45,0,0,30.02,11.01,32.81,3.29,17.36,37.43,30.95,21.88,23.73,25.51,0,0,25.51,32.29,29.25,29,585.7,268.2,small,,,,,,2024-03-12T09:14:00Z,MS_Tupelo_v24.1.csv
Woodland,MS,Mississippi,United States,South,2024,2881000,157,33.7797,-89.0507,25,35f00aef-b2f0-4df8-9d4c-03e4ae5280bb,4d6addce-6c82-4ed3-8661-d4b6a3fce8ab,80.21,79.8,82.32,0,0,81.06,0,0,0,0,0,0,,0,0,0,0,,0,80.7,81,4.6,2.5,small,,,,,,2024-03-20T17:10:00Z,MS_Woodland_v24.1.csv
Yazoo City,MS,Mississippi,United States,South,2024,2881520,10573,32.8622,-90.408,25,ae772462-9556-4063-bedb-cda7589d4fcd,b1f3f307-cf72-47b0-96fa-310d79aeb751,55.82,48.7,54.6,0,0,51.65,0,0,45.53,0,35.81,0,40.13,0,26.54,0,0,26.54,50.59,45.06,45,144.8,51.9,small,,,,,,2024-03-20T17:10:00Z,MS_Yazoo City_v24.1.csv
Billings,MT,Montana,United States,Mountain,2018,3006550,109082,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,4272cdbc-d7a0-4f70-b143-cee53cae3c90,39.96,26.82,43.44,0,33.8,34.83,5.97,0,37.99,5.02,10.17,3.3,13.7,13.99,52.9,31.55,0,42.94,0,28.52,29,945.5,283.3,medium,,,,,,2018-02-02T12:16:00Z,MT_Billings_v18.1.csv
Billings,MT,Montana,United States,Mountain,2019,3006550,109431,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,752b401f-d7a9-489e-8432-ff9fd09a368a,39.23,27.44,45.67,0,34.11,36.01,11.6,9.64,38.8,11.37,18.42,12.37,18.64,14.54,56.75,28.46,0.52,32.79,26.61,27.91,28,972.6,283.7,medium,,,,,,2019-02-15T07:49:00Z,MT_Billings_v19.1.csv
Billings,MT,Montana,United States,Mountain,2020,3006550,109595,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,5a767442-6f65-449b-bee1-76b4a8713c7e,41.38,29.26,48.52,0,36.53,38.37,20.52,26.95,38.15,17.28,18.85,12.21,22.7,15.43,58.17,30.3,0.52,34,16.19,28.26,28,1023.6,279.1,medium,,,,,,2020-02-19T14:12:00Z,MT_Billings_v20.1.csv
Billings,MT,Montana,United States,Mountain,2020,3006550,109595,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,777d0132-c2ed-4987-bfc5-a5a650848c58,41.43,29.28,48.57,0,36.56,38.4,20.52,26.96,38.18,17.27,18.85,12.21,22.71,15.45,58.28,30.17,0.52,34,16.19,28.28,28,1038.4,283.2,medium,,,,,,2020-02-21T09:16:00Z,MT_Billings_v20.2.csv
Billings,MT,Montana,United States,Mountain,2021,3006550,109705,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,d353228d-781b-4cd5-9657-beafb94f2419,41.28,29.23,49.48,0,37.18,38.87,24.07,18.63,27.97,20.79,27.95,12.5,23.21,22.61,65.55,28.64,0.52,36.37,18.01,30.16,30,1051.9,282.3,medium,,,,,,2021-02-25T23:00:00Z,MT_Billings_v21.1.csv
Billings,MT,Montana,United States,Mountain,2022,3006550,115689,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,9883a03b-c6a3-4918-8acd-74d33a1ebc9c,40.26,28.33,49.68,0,37.75,38.73,31.71,11.13,39.09,19.98,32.92,26.26,29.44,60.96,67.08,27.05,0.52,36.43,28.69,38.59,39,1057.8,283.5,medium,,,,,,2022-01-23T20:43:00Z,MT_Billings_v22.1.csv
Billings,MT,Montana,United States,Mountain,2023,3006550,117093,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,89927831-85f0-42f0-bed2-730c52174efc,40.36,28.86,49.75,0,37.81,38.97,39.51,17.56,29.64,20.49,33.03,38.35,31.65,60.73,68.28,26.37,0.52,36.67,28.69,39.09,39,1075.3,285.6,medium,,,,,,2023-04-02T21:44:00Z,MT_Billings_v23.1.csv
Billings,MT,Montana,United States,Mountain,2023,3006550,117093,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,0ab08ea8-5310-4595-adb1-ecd08eb7ccab,35.31,25.93,45.35,0,32.08,34.85,34.55,14.64,29.6,19.05,27.18,29.69,27.45,57.65,66.28,23.86,0.52,34.99,19.43,34.57,35,1056.5,305.6,medium,,,,,,2023-08-19T08:22:00Z,MT_Billings_v23.2.csv
Billings,MT,Montana,United States,Mountain,2023,3006550,117093,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,4b7227c1-b130-4555-9f9d-b7f07d6539c3,35.26,25.9,45.27,0,32.08,34.81,34.46,14.63,29.6,19.03,27.18,29.69,27.43,57.63,66.18,23.86,0.52,34.95,19.43,34.54,35,1055.3,308.4,medium,,,,,,2023-12-07T14:21:00Z,MT_Billings_v23.3.csv
Billings,MT,Montana,United States,Mountain,2024,3006550,117093,45.7885,-108.5525,25,61a86b75-1869-4ba5-b5eb-625180aa05b8,14af6c33-dca4-42d9-850a-abccbf29209f,35.26,25.91,45.97,0,32.08,35.08,34.46,14.63,29.6,21.61,27.18,29.69,27.68,57.63,66.18,23.86,0.52,34.95,19.43,34.64,35,1056,308.4,medium,,,,,,2024-03-12T09:14:00Z,MT_Billings_v24.1.csv
Box Elder,MT,Montana,United States,Mountain,2024,3008725,68,48.323,-110.0177,25,750e2c61-ecf1-41d5-a52c-cdddec137bc3,a3d0ba12-d42e-4b69-ae2a-527845e68529,31.79,51.51,72.07,0,0,61.79,0,0,0,0,0,0,,0,0,0,0,,0,48.93,49,4.3,1.4,small,,,,,,2024-03-20T17:10:00Z,MT_Box Elder_v24.1.csv
Bozeman,MT,Montana,United States,Mountain,2017,3008950,41761,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,03112f24-dd8f-426d-9b09-96ef6a637f25,54.91,51.34,57.34,0,63.4,56.35,40.55,48.66,53.84,34.48,59.97,10.33,43.73,26.52,66.25,66.12,0,66.19,57.14,49.58,50,0,0,small,,,,,,2017-04-29T06:59:00Z,MT_Bozeman_v17.1.csv
Bozeman,MT,Montana,United States,Mountain,2017,3008950,41761,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,cb4a1c4d-e283-4c93-9c18-b4bee6effc7e,54.91,51.31,57.07,0,63.4,56.24,43.72,48.66,68.37,34.48,59.97,10.33,47.27,26.52,66.38,66.12,0,66.26,57.14,51.43,51,432.2,114.9,small,,,,,,2017-07-20T06:20:00Z,MT_Bozeman_v17.2.csv
Bozeman,MT,Montana,United States,Mountain,2018,3008950,43132,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,d7247efb-5e51-4ef7-9576-2c4ecdd79c5b,49.48,45.09,49.68,0,59.5,50.08,40.75,37.72,57.55,30.21,53.2,10.33,41.3,26.39,68.4,60.34,0,64.64,52.78,47.27,47,429.4,127.7,small,,,,,,2018-01-29T07:56:00Z,MT_Bozeman_v18.1.csv
Bozeman,MT,Montana,United States,Mountain,2019,3008950,45121,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,8474c324-7ef8-4f14-83cb-f5cac5513785,50.29,45.54,52.39,0,59.24,51.25,40.73,40.39,46.44,30.57,53.19,37.74,43.49,26.39,71.11,60.19,0,66.01,53.32,48.35,48,435.5,127.4,small,,,,,,2019-02-14T21:42:00Z,MT_Bozeman_v19.1.csv
Bozeman,MT,Montana,United States,Mountain,2020,3008950,46746,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,812d850c-8b8a-40ed-aa6b-79dadbd7528a,52.47,48.19,55.26,0,56.08,52.69,51.48,47.92,46.44,34.36,52.86,43.87,47.61,29.81,73.23,60.2,0,67.15,56.06,50.88,51,445.1,129.1,small,,,,,,2020-02-19T14:27:00Z,MT_Bozeman_v20.1.csv
Bozeman,MT,Montana,United States,Mountain,2021,3008950,48330,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,3b0f605e-b2dc-43a6-99ad-a115c1c73ad9,51.03,45.19,55.91,0.45,59.23,47.28,47.6,47.54,49.26,30.98,50.73,44.34,46.56,56.96,75.12,0,0,75.12,0,54.39,54,464.7,128.7,small,,,,,,2021-02-25T23:00:00Z,MT_Bozeman_v21.1.csv
Bozeman,MT,Montana,United States,Mountain,2022,3008950,51574,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,226f31a9-5760-4c33-843d-37bfc4421aed,51.43,46.14,56.47,0.45,59.09,47.78,56.37,49.39,58.2,29.93,54.65,44.46,51.18,59.45,75.57,40.07,20.77,49.45,0,51.58,52,488.6,127.3,medium,,,,,,2022-01-23T20:43:00Z,MT_Bozeman_v22.1.csv
Bozeman,MT,Montana,United States,Mountain,2023,3008950,53500,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,1b06e277-03a4-4d6f-9abf-7325179ae30d,48.07,42.57,55.33,0.45,59.19,46.15,57.62,51.25,49.34,34.69,60.03,39.87,50.97,59.12,73.95,56.54,21.09,54.64,13.22,45.68,46,499.4,141.8,medium,,,,,,2023-04-02T21:44:00Z,MT_Bozeman_v23.1.csv
Bozeman,MT,Montana,United States,Mountain,2023,3008950,53500,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,74b79126-b116-467a-8274-3692b6de2c35,48.88,44.08,55.83,0.45,59.37,46.89,57.89,51.5,49.34,34.73,60.71,42.52,51.62,59.69,74.22,56.69,21.09,54.8,13.23,46.19,46,515.5,140.6,medium,,,,,,2023-08-19T08:22:00Z,MT_Bozeman_v23.2.csv
Bozeman,MT,Montana,United States,Mountain,2023,3008950,53500,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,7a7cb1e0-0223-44c9-b3bc-70a17f4ebda5,48.87,44.08,55.81,0.45,59.37,46.88,57.89,51.24,49.34,34.73,60.71,42.47,51.59,59.67,74.22,56.58,21.09,54.76,31.19,48.87,49,514.3,142.2,medium,,,,,,2023-12-07T14:21:00Z,MT_Bozeman_v23.3.csv
Bozeman,MT,Montana,United States,Mountain,2024,3008950,53500,45.6832,-111.0538,25,c3b13fe5-67b7-41f9-b282-e879ecdd103d,9fb2b7d7-dce1-4a02-acbb-d4f959061e64,47.77,43.09,56.49,0.45,59.63,46.82,60.41,49.9,49.72,36.88,64.15,47.37,53.85,62.65,73.47,54.22,21.09,53.64,13.23,46.73,47,520.1,142.8,medium,,,,,,2024-03-12T09:14:00Z,MT_Bozeman_v24.1.csv
Butte,MT,Montana,United States,Mountain,2024,3011397,34638,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,3f32616c-a13b-4528-ad1d-cbd7bdf936d1,51.51,37.02,51.5,8.62,24.83,36.81,29.22,15.66,26.33,23.19,36.86,5.09,24.97,50.34,58.34,64.21,0,61.08,0.22,36.83,37,1310.6,363.6,small,,,,,,2024-03-12T09:14:00Z,MT_Butte_v24.1.csv
Butte-Silver Bow,MT,Montana,United States,Mountain,2018,3011397,33645,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,fe35c999-e4bd-4d67-bfcb-1978d9b2193d,47.61,31.96,43.67,8.08,25.25,32.33,10.9,0,8.62,30.13,28.44,5.51,16.5,24.73,42.1,56.7,0,48.91,0,32.89,33,464.4,119.6,small,,,,,,2018-02-02T12:16:00Z,MT_Butte-Silver Bow_v18.1.csv
Butte-Silver Bow,MT,Montana,United States,Mountain,2019,3011397,34077,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,86ad4e5e-8183-430b-8c8e-00f7da5b1a50,47.61,31.96,43.67,8.08,25.25,32.33,10.9,0,8.62,30.13,28.44,5.51,16.5,24.73,42.1,56.7,0,48.91,0,32.89,33,463.5,120.2,small,,,,,,2019-02-15T07:49:00Z,MT_Butte-Silver Bow_v19.1.csv
Butte-Silver Bow,MT,Montana,United States,Mountain,2020,3011397,33964,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,a8d55476-a111-495e-871c-9ca1d3530329,48.82,33.44,44.48,8.03,24.86,33.05,11.06,0,8.88,30.08,28.59,5.69,16.66,24.65,40.38,56.86,0,48.07,0,33.14,33,1282.9,346.1,small,,,,,,2020-02-19T15:00:00Z,MT_Butte-Silver Bow_v20.1.csv
Butte-Silver Bow,MT,Montana,United States,Mountain,2021,3011397,34263,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,2a1918a7-8ea8-4fce-8fc1-353294bb0367,51.31,35.06,45.28,8.62,24.83,33.95,22.76,16.27,8.72,30.22,40.69,14.56,23.3,17.74,55.3,56.95,0,56.07,0.22,30.25,30,1283.5,343.3,small,,,,,,2021-02-25T23:00:00Z,MT_Butte-Silver Bow_v21.1.csv
Butte-Silver Bow,MT,Montana,United States,Mountain,2022,3011397,34368,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,54f7c4ca-adea-434b-9a62-95d391e1b8b4,51.33,35.03,47.52,8.62,24.83,34.72,22.76,16.27,8.72,30.22,40.69,14.56,23.3,17.74,55.38,56.93,0,56.1,0.22,30.41,30,1283.2,348.9,small,,,,,,2022-01-23T20:43:00Z,MT_Butte-Silver Bow_v22.1.csv
Butte-Silver Bow,MT,Montana,United States,Mountain,2023,3011397,34638,45.8962,-112.6601,25,9c48fb0c-c2ce-4097-b3b2-7e9020980895,7e28eeaf-fef5-4e95-9984-d071b4e9b38d,51.29,35.62,47.52,8.62,24.83,34.93,22.76,16.27,8.72,30.22,40.69,14.56,23.3,17.69,55.37,56.93,0,56.1,0.22,30.44,30,1268.1,355.4,small,,,,,,2023-04-02T21:44:00Z,MT_Butte-Silver Bow_v23.1.csv
